Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
136	18.177055	2.4962087	22.380703	9.360824	75.9	28.908304	127.0	21.0	1000.0	358992.0	0.08734598540145985	1.9621917	0.5180028	4.111875	-0.07544209	8.034892	5.3342137	36.934277	-2.3829172	-1.0172526e-08	-6.380005e-05	2.0345052e-08	-0.00024475504	0.18063825	-0.094396204	19.825523	-10.050927	0	0	1.0	1.3708805	0.002314476	4110000	16998.182145357132
137	18.874992	2.6576457	24.224281	14.148546	83.8	31.585228	148.0	0.0	1000.0	361506.0	0.08732028985507247	1.9533912	0.49329844	3.471875	-0.23040459	8.167253	5.2623806	35.543762	-2.4371154	0.0	-0.0006811768	-2.4414062e-08	0.0011676432	0.15848343	-0.07670877	22.020758	-11.140309	0	0	1.0	1.3710063	0.004004279	4140000	17119.942076921463
138	19.457977	2.5810652	25.196985	14.4705925	76.3	28.856138	154.0	14.0	1000.0	363795.0	0.0872410071942446	1.9712448	0.4694159	3.2089467	-0.099321	8.613336	5.313076	32.308544	-3.1548097	2.0345052e-09	-0.00046589255	-3.2552084e-08	0.0008869547	0.19395417	-0.10049628	24.509312	-13.1033535	0	0	1.0	1.3711495	0.0010830545	4170000	17242.231226205826
139	18.675432	2.695276	24.427317	13.598642	78.6	27.634035	143.0	36.0	1000.0	366153.0	0.08717928571428571	2.0092688	0.51893175	3.3268652	-0.61279756	7.788824	5.155694	37.039467	-2.430556	0.0	-0.0009184692	-2.5431316e-08	-0.00069854123	0.18752928	-0.08835056	22.023886	-11.615031	0	0	1.0	1.3712571	0.0026093328	4200000	17364.27365064621
140	18.512585	2.8249145	26.623774	12.682155	66.4	34.721363	149.0	0.0	1000.0	368145.0	0.08703191489361702	1.8945671	0.4805477	3.4034927	-0.1727202	7.660378	4.835144	48.808784	-2.1799583	1.525879e-08	-0.00088280387	1.0172526e-07	-0.0009302572	0.17458	-0.0774049	22.00307	-11.394362	0	0	1.0	1.371274	0.0018879577	4230000	17486.226822137833
141	18.961435	2.4172442	25.168604	13.663104	78.7	33.17444	141.0	13.0	1000.0	370506.0	0.08697323943661972	1.9281056	0.49463746	3.8554604	-0.19942932	7.06215	5.268502	39.690777	-8.828892	8.138021e-09	-0.00067686156	3.2552084e-08	0.0005585775	0.15391666	-0.071194105	22.77457	-11.187921	0	0	1.0	1.3714592	0.00077654555	4260000	17608.207536935806
142	19.447493	2.4032724	24.114643	14.187306	75.23333	25.57301	127.0	36.0	1000.0	372763.0	0.08689114219114219	1.960249	0.4907627	3.5948222	-0.122780606	8.012102	5.397622	38.72108	-4.2347355	-4.0690105e-09	-0.00026982217	3.2552084e-08	0.0014270202	0.20531498	-0.101954035	19.287374	-9.549626	0	0	1.0	1.3719053	0.0007843234	4290000	17730.346608400345
143	18.665092	2.925481	25.46103	12.136007	76.23333	41.579388	188.0	6.0	1000.0	375050.0	0.08681712962962963	1.9766777	0.51368535	3.4391909	-0.36502963	7.699402	5.1537213	37.191856	-2.658874	-4.0690105e-09	-0.0014756764	-2.8483074e-08	-0.0002551839	0.17685053	-0.097544655	21.709957	-11.048102	0	0	1.0	1.3725209	0.0020637817	4320000	17852.593738794327
144	17.861845	2.5068476	23.95078	13.017187	79.1	37.913364	164.0	0.0	1000.0	377423.0	0.08676390804597701	1.8748616	0.49507514	3.4727592	-0.57404035	8.01349	5.6410923	42.754337	-5.7644773	-1.0172526e-08	-0.00033834227	6.510417e-08	-0.0005809326	0.16061297	-0.08189993	22.922522	-11.828128	0	0	1.0	1.3730379	0.00039658	4350000	17975.239434719086
145	18.822725	2.230158	23.165308	15.200348	76.1	27.110085	129.0	16.0	1000.0	379706.0	0.08669086757990868	1.8853279	0.47422275	3.3438923	-0.01459679	8.350357	5.561439	40.14473	-4.273355	1.1698405e-08	-0.00035325674	3.2552084e-08	-0.0011497152	0.16169658	-0.07491006	19.553928	-9.951641	0	0	1.0	1.3738258	0.0002394265	4380000	18097.57542848587
146	19.320509	2.937157	25.183138	14.105189	81.63333	31.721165	142.0	15.0	1000.0	382155.0	0.08665646258503401	1.9442374	0.48500305	3.2719717	0.25221625	8.02041	5.263632	38.143715	-3.5976086	-6.1035155e-09	-0.0011569001	-4.0690105e-09	-0.0011906525	0.18841301	-0.09019722	23.41682	-12.284824	0	0	1.0	1.3745925	0.0022969544	4410000	18220.216908454895
147	19.398869	2.1185496	23.60471	14.124292	79.13333	30.548033	146.0	14.0	1000.0	384529.0	0.08660563063063063	1.9725883	0.5100523	3.6002204	-0.33772507	8.139971	5.167139	38.602623	-1.5870845	-4.0690105e-09	-0.00049279176	-2.0345052e-08	-0.00012611492	0.18346426	-0.093374744	20.329065	-10.710471	0	0	1.0	1.3751688	0.0006244133	4440000	18342.544910907745
148	18.565807	2.1109943	23.211758	14.812646	72.73333	28.054628	141.0	10.0	1000.0	386711.0	0.08651252796420582	1.987972	0.4990965	3.7036438	0.0056525487	8.255114	5.216696	36.717907	-2.6877508	1.2207031e-08	-0.00052955933	2.4414062e-08	-0.00039072265	0.17618407	-0.09165093	21.78979	-11.072662	0	0	1.0	1.3758976	0.0011334422	4470000	18464.729736328125
149	18.52998	2.537836	23.726587	12.802183	74.933334	29.936525	139.0	13.0	1000.0	388959.0	0.08643533333333334	1.9226948	0.49371514	3.4681964	-0.06945619	7.6569905	5.112476	35.773926	-3.3705814	1.6276042e-08	-0.0005134644	-2.4414062e-08	3.3577475e-05	0.17209701	-0.08620302	20.236204	-10.249764	0	0	1.0	1.3765007	0.00030408165	4500000	18586.814277648926
150	19.55585	2.1424298	24.167654	15.802053	68.933334	24.887661	154.0	27.0	1000.0	391027.0	0.08631942604856511	1.9610013	0.47519043	3.6390724	0.12789716	7.3668785	5.0496874	34.98798	-2.5199256	7.629395e-09	-0.0009182953	-6.510417e-08	-0.0012974691	0.1610294	-0.07174333	19.395004	-9.904103	0	0	1.0	1.3770783	0.0026984639	4530000	18709.618911981583
151	18.63212	2.207451	23.177628	14.554587	81.8	29.984884	155.0	31.0	1000.0	393481.0	0.08628969298245615	1.9673479	0.46925703	3.3175967	-0.00571852	7.3611846	5.074374	36.67437	-3.6060388	-1.1189779e-08	-0.00033961487	-4.0690104e-08	0.00097613526	0.14697012	-0.07562162	23.19642	-11.607622	0	0	1.0	1.3776574	0.0012520376	4560000	18831.703260421753
152	18.111769	2.5314956	22.598452	12.890723	87.86667	32.2942	176.0	20.0	1000.0	396117.0	0.0863	1.9379226	0.49259433	3.3060827	-0.035765305	8.895403	5.8225803	43.093056	-2.3517272	8.138021e-09	-0.00063132326	2.0345052e-08	0.00080867106	0.15014245	-0.0706958	25.318346	-13.38253	0	0	1.0	1.3780671	0.00096687546	4590000	18954.064348220825
153	19.432074	2.7139292	24.413952	13.07387	82.23333	36.76111	150.0	16.0	1000.0	398584.0	0.08627359307359307	1.9477159	0.45120603	3.0204105	0.035277266	9.158563	5.398656	34.273064	-2.3741503	1.7801921e-09	-0.00037276853	-3.2552084e-08	-0.00044597578	0.17395055	-0.09393489	25.046915	-12.262508	0	0	1.0	1.3783399	0.0005557134	4620000	19076.27992749214
154	18.785059	2.294569	23.575054	12.939844	83.03333	36.116924	176.0	23.0	1000.0	401075.0	0.08625268817204301	2.0052397	0.50354743	3.2845316	-0.29573822	8.013049	5.4384794	38.29028	-3.847026	2.0345052e-09	-0.001002654	1.6276042e-08	-0.0021479249	0.17110197	-0.090938814	21.841284	-10.811476	0	0	1.0	1.3785429	0.001419841	4650000	19198.18203663826
155	18.934454	2.382676	25.891798	14.545294	86.8	33.47377	153.0	29.0	1000.0	403679.0	0.08625619658119658	1.9464036	0.4657846	3.8764133	-0.047685336	8.485001	5.261831	37.356754	-3.0932643	5.5948894e-09	-0.00043223012	-2.8483074e-08	-0.00020353598	0.16118672	-0.076754734	21.706665	-10.086686	0	0	1.0	1.3787701	0.0005195709	4680000	19320.491705179214
156	19.306387	1.9496695	25.647987	15.75582	82.86667	28.359283	146.0	26.0	1000.0	406165.0	0.08623460721868365	1.9894228	0.4733208	3.6241605	0.11476302	8.532412	5.095382	31.396046	-4.4417458	8.138021e-09	-0.0006079285	1.6276042e-08	-0.0005060791	0.15318134	-0.06725944	22.80349	-10.796194	0	0	1.0	1.3788371	0.0009176005	4710000	19443.059378385544
157	19.597918	3.3403757	25.67208	13.739782	85.86667	31.361053	156.0	27.0	1000.0	408741.0	0.08623227848101266	1.9918135	0.471344	3.3680894	0.09507804	8.81533	5.289652	40.65106	-1.6586581	9.6639e-09	-0.0009200078	2.4414062e-08	-0.00036563314	0.17960818	-0.08323561	20.929178	-9.438479	0	0	1.0	1.3789582	0.000977795	4740000	19565.312970161438
158	19.218502	2.4609346	23.015812	13.6999035	70.36667	30.001648	130.0	7.0	1000.0	410852.0	0.08613249475890986	1.9298537	0.48929766	3.174803	-0.15132095	7.722402	5.081197	32.43813	-2.1280727	4.0690105e-09	-0.00036440024	-1.2207031e-08	0.0006420126	0.14962843	-0.07422793	17.830383	-7.8840904	0	0	1.0	1.3789767	0.0008486079	4770000	19687.348288297653
159	19.606436	2.3208873	24.396393	15.935035	81.6	31.067238	159.0	12.0	1000.0	413300.0	0.08610416666666666	2.0012984	0.52001303	3.2431667	-0.18744506	7.9568834	5.104781	36.037422	-7.087106	1.0681152e-08	-0.00039252779	6.510417e-08	0.00040887043	0.17631021	-0.08180743	22.427946	-10.793324	0	0	3.0	1.3788238	0.0009470426	4800000	19810.0632917881
160	18.361477	2.2648275	23.028996	13.8454685	77.933334	27.108343	140.0	26.0	1000.0	415638.0	0.08605341614906832	1.9949737	0.49075884	3.6660385	-0.15258321	8.625348	5.1587334	36.69737	-2.2510645	6.1035155e-09	-5.1516723e-05	3.86556e-08	0.00036800944	0.16290595	-0.091316655	21.656416	-9.93217	0	0	1.0	1.378525	0.0012950143	4830000	19932.386024713516
161	18.563538	2.8425426	27.25571	15.520083	76.5	29.412865	151.0	11.0	1000.0	417933.0	0.08599444444444444	1.9348643	0.53498924	4.1581473	-0.41741794	7.894851	5.2733603	35.82774	-5.664979	-1.8310548e-08	-0.00042062378	-2.0345052e-08	3.534139e-05	0.19698521	-0.108694166	20.631882	-9.829869	0	0	1.0	1.3781571	0.0004197853	4860000	20054.949016094208
162	18.798374	3.8291605	25.050968	2.0791574	79.666664	33.413902	135.0	27.0	1000.0	420323.0	0.0859556237218814	1.9586518	0.48474458	4.374879	-0.11740868	7.8837123	5.3841033	35.54871	-4.1137366	2.0345052e-09	-0.00060812174	-2.4414062e-08	-5.97819e-05	0.24188307	-0.15667275	22.83025	-10.394903	0	0	1.0	1.3775876	0.00050332694	4890000	20177.18449497223
163	19.387577	1.7037685	23.464136	15.892326	71.13333	27.268703	158.0	24.0	1000.0	422457.0	0.08586524390243902	1.9579396	0.47135156	3.238746	-0.378572	7.907084	4.845922	34.390568	-1.3901806	3.0517577e-09	-0.0006703094	5.6966147e-08	0.0005964925	0.17914237	-0.0901737	20.638338	-9.608044	0	0	1.0	1.3769647	0.0016773293	4920000	20299.54340863228
164	19.463501	2.7245677	24.9668	15.032159	77.333336	30.644558	141.0	15.0	1000.0	424777.0	0.08581353535353535	1.9952055	0.48314512	3.6112518	0.046992764	7.545349	5.3205724	37.2908	-4.1068234	-2.0345052e-09	-0.0072014537	-3.6621095e-08	-0.0013226928	0.18722036	-0.105706565	20.045952	-9.407911	0	0	79.0	1.3765037	0.005096796	4950000	20435.76313972473
165	19.219873	2.2963383	24.208603	13.273355	88.6	39.952972	165.0	17.0	1000.0	427435.0	0.08583032128514057	2.0321286	0.4910312	3.6016552	-0.14727384	8.469187	5.400618	36.45158	-1.6286058	-1.780192e-08	-0.006483425	-2.4414062e-08	-0.0017272786	0.19052172	-0.10248789	27.231932	-13.477696	0	0	79.0	1.3597703	0.004565372	4980000	20572.324182987213
166	19.75179	2.1341324	23.850748	14.298683	80.8	36.09746	164.0	21.0	1000.0	429859.0	0.0858001996007984	1.9966861	0.50262564	3.694437	0.024923597	8.65427	5.4549065	36.548725	-2.2973704	1.8310548e-08	-0.0069808024	4.0690105e-09	-0.0018572509	0.22365287	-0.12533927	24.232023	-12.179971	0	0	79.0	1.3427715	0.004841963	5010000	20708.183376073837
167	19.032932	2.532981	26.798944	14.3148155	79.333336	27.273106	123.0	14.0	1000.0	432239.0	0.08576170634920635	2.0597472	0.5085937	3.8757725	-0.0054121744	7.9047303	5.207263	35.831005	-2.8391776	8.138021e-09	-0.003534228	8.138021e-09	0.00035896708	0.20337696	-0.11099806	18.221127	-8.883752	0	0	18.0	1.3336403	0.0034421931	5040000	20833.515060663223
168	18.525465	2.9244998	23.365452	12.419003	76.53333	42.607304	174.0	13.0	1000.0	434535.0	0.08570710059171598	1.9534746	0.5208009	3.263267	-0.25030017	8.257258	4.967899	36.64779	-2.115583	8.138021e-09	-0.0015700358	1.6276042e-08	4.856771e-05	0.16743551	-0.071218766	23.655785	-11.911343	0	0	3.0	1.3304824	0.001786312	5070000	20956.046566963196
169	18.820692	2.1356766	22.946243	15.544934	78.73333	24.234869	139.0	31.0	1000.0	436897.0	0.08566607843137256	1.9259042	0.4874469	3.1261444	-0.23208328	7.8402905	5.643342	40.565613	-1.5586139	4.0690105e-09	-0.0068417788	8.138021e-09	-0.00084180094	0.18311498	-0.08125047	22.01457	-10.735539	0	0	79.0	1.3302857	0.0049546203	5100000	21091.95876646042
170	17.976427	4.3055787	22.260149	-2.0875592	88.96667	34.944225	174.0	0.0	1000.0	439566.0	0.08568538011695906	1.9508258	0.47777486	3.3381374	-0.04713333	8.083152	5.566888	41.41886	-1.6625189	4.0690105e-09	0.0021719444	-2.0345052e-09	-0.0015357321	0.2807518	-0.17424905	24.649694	-12.786557	0	0	4.0	1.3331959	0.010742345	5130000	21214.5062584877
171	18.839172	2.2918873	23.485935	15.03891	80.166664	34.00106	171.0	24.0	1000.0	441971.0	0.08565329457364342	1.923594	0.48792624	3.809176	-0.31162813	9.234416	5.600869	38.721012	-1.068307	-5.8492025e-09	-0.0004587588	2.4414062e-08	0.0032947897	0.17197119	-0.08101079	25.749258	-13.1523285	0	0	1.0	1.3330197	0.0035564585	5160000	21336.806344985962
172	18.73866	2.0842	24.754744	14.664549	75.5	29.965258	146.0	23.0	1000.0	444236.0	0.08559460500963391	1.9665551	0.47641197	3.6063354	-0.11487241	8.022424	5.5395036	38.3153	-3.9450192	1.0172526e-09	-0.0007630259	-1.0172526e-09	-0.0012976176	0.1504943	-0.06982683	23.138317	-12.578923	0	0	1.0	1.3325499	0.0026435803	5190000	21459.160046339035
173	18.664392	3.2254627	26.089056	10.506964	77.333336	29.302256	137.0	12.0	1000.0	446556.0	0.08554712643678161	1.925862	0.46648464	2.906568	0.16648649	8.039996	5.4501166	42.34053	-2.523362	-4.0690105e-09	-0.0007131551	6.103516e-08	0.001301412	0.18057425	-0.083014846	22.760021	-11.587211	0	0	1.0	1.3320707	0.0021633464	5220000	21582.028675556183
174	19.165913	2.6653476	24.564798	13.941112	85.6	30.569702	166.0	40.0	1000.0	449124.0	0.08554742857142857	1.9665818	0.49847844	3.3861704	-0.12149807	8.252276	5.6268477	45.538982	-3.339853	7.629395e-09	-0.00091466523	-1.93278e-08	0.0020170826	0.18809971	-0.08218195	25.145596	-12.20556	0	0	1.0	1.3316467	0.0028139846	5250000	21704.58962249756
175	18.778315	2.5429525	23.387594	14.763037	75.066666	33.66693	147.0	9.0	1000.0	451376.0	0.0854878787878788	1.9668146	0.5151482	3.2378101	-0.083590694	8.052811	5.267328	36.96034	-2.2132082	-2.2379558e-08	-0.0006387899	1.6276042e-08	-0.0018084147	0.18437985	-0.08913848	19.962196	-9.45793	0	0	1.0	1.3312384	0.0017677943	5280000	21827.042338848114
176	19.587584	2.2319586	23.652233	14.680869	93.833336	33.37772	177.0	21.0	1000.0	454191.0	0.08553502824858757	1.952975	0.48667848	3.5958688	-0.68815064	8.443061	5.9042416	48.207523	-2.4393082	4.0690105e-09	-0.00045512695	-2.6448568e-08	-0.0010172261	0.19130899	-0.085398756	21.644388	-10.890247	0	0	1.0	1.3308375	0.0010491647	5310000	21948.922526359558
177	19.52649	2.6975505	24.898975	14.212224	77.53333	23.535412	131.0	36.0	1000.0	456517.0	0.08549007490636704	2.0443192	0.4663936	3.1303735	0.09692198	8.923752	5.1017747	35.019543	-2.3385549	-4.0690105e-09	-0.00037198892	-1.8310548e-08	-0.0003694743	0.1495621	-0.0602891	21.243721	-11.389005	0	0	1.0	1.3301959	0.0005818185	5340000	22071.076409101486
178	19.82279	2.6935954	25.092669	14.825236	70.73333	35.569588	139.0	1.0	1000.0	458639.0	0.08540763500931099	2.0403888	0.46841186	3.2070708	-0.02104798	7.9284806	5.0092545	30.882431	-1.4658997	4.0690105e-09	-0.00059628143	8.138021e-09	-0.0008349935	0.1612022	-0.06367353	21.413967	-9.890275	0	0	1.0	1.3295401	0.0011458697	5370000	22193.21964287758
179	19.856503	2.9600499	26.37953	14.055949	86.76667	33.47206	162.0	16.0	1000.0	461242.0	0.08541518518518519	2.0575607	0.49325776	3.3674183	-0.16046858	8.009321	5.7856116	34.128067	-5.064395	-1.525879e-08	-0.0009359772	-1.2207031e-08	-0.0002798747	0.15038188	-0.066500805	21.448433	-10.161976	0	0	1.0	1.3293531	0.0024478764	5400000	22315.55333328247
180	19.372746	1.7510921	22.703503	15.649846	78.433334	33.849358	136.0	18.0	1000.0	463595.0	0.08537661141804788	2.0374696	0.50257444	3.5181231	-0.26772135	8.489789	5.3561664	39.970806	-1.6897475	1.2461345e-08	-0.0006264061	2.0345052e-08	-0.00012689616	0.16004989	-0.067749105	21.838108	-10.585331	0	0	1.0	1.329336	0.0034178304	5430000	22437.992009162903
181	19.697874	2.6027899	23.852606	15.080284	72.5	31.782331	144.0	14.0	1000.0	465770.0	0.0853058608058608	1.994386	0.45527855	3.399983	-0.10595572	7.61975	5.2829037	33.47275	-2.562138	-2.0345052e-09	-0.00019435017	1.6276042e-08	-1.8556722e-05	0.16688183	-0.061772093	20.107367	-10.295835	0	0	1.0	1.329366	0.00094673526	5460000	22560.129690885544
182	20.148304	2.3343701	23.633192	15.801828	84.13333	34.897694	169.0	21.0	1000.0	468294.0	0.08529945355191257	2.0711246	0.47769943	3.5024068	0.30248237	8.213034	5.612111	41.954216	-1.5336689	4.0690105e-09	-0.0005538106	8.138021e-09	0.0012854695	0.15585375	-0.058389507	24.941784	-12.541113	0	0	1.0	1.3293743	0.0012306502	5490000	22682.98126721382
183	19.790375	2.7212446	24.708427	12.785141	78.9	38.877888	179.0	16.0	1000.0	470661.0	0.08526467391304347	2.0808113	0.47994632	3.1984406	0.11123417	8.294348	5.384358	38.354008	-1.6712177	-8.138021e-09	-0.00075820106	-4.0690105e-09	-0.0003473063	0.16690256	-0.06443592	22.609772	-11.221782	0	0	1.0	1.3293366	0.0011663238	5520000	22805.21891617775
184	19.140554	2.1443186	22.273146	15.148944	88.03333	32.75412	159.0	33.0	1000.0	473302.0	0.08527963963963964	2.019083	0.5049413	3.5226426	0.05642207	8.390862	5.6801248	48.49378	-3.7237692	-1.1189779e-08	-0.00037083233	8.138021e-09	0.00041683347	0.1585981	-0.059379384	22.718206	-11.033723	0	0	1.0	1.3290963	0.00052646035	5550000	22927.585422754288
185	19.171824	2.751344	25.740974	14.756912	76.566666	40.164394	165.0	15.0	1000.0	475599.0	0.08523279569892474	1.9896716	0.4770688	3.5697443	0.15194613	8.530789	5.559084	34.87676	-4.8611393	1.1952718e-08	-0.0004176862	6.510417e-08	-0.0007791992	0.15726931	-0.056422368	24.392725	-12.065544	0	0	1.0	1.3287463	0.0009547084	5580000	23050.004446029663
186	19.04087	2.0468345	23.76612	14.564345	69.5	29.189896	133.0	13.0	1000.0	477684.0	0.08514866310160428	1.9575919	0.47837058	4.4614964	0.021398371	7.745195	5.381834	46.009712	-2.8233244	1.525879e-08	-0.00088392384	3.86556e-08	0.0009711426	0.14301191	-0.052227437	20.304697	-9.881584	0	0	1.0	1.3284309	0.0025538106	5610000	23172.27609562874
187	19.26118	2.3390436	24.46125	15.161059	77.26667	28.06057	150.0	27.0	1000.0	480002.0	0.08510673758865248	2.0123055	0.46591255	3.2460306	0.0017936528	7.7413845	5.4508047	40.77159	-5.164526	-1.5258789e-09	-0.0010630559	3.560384e-08	0.00034655965	0.16654696	-0.06653452	20.984016	-11.210789	0	0	1.0	1.3281617	0.002944718	5640000	23294.235189676285
188	19.413317	2.3547556	26.313278	14.890419	78.2	34.26018	156.0	8.0	1000.0	482348.0	0.08507019400352733	2.0074534	0.4514061	3.3797417	0.05492288	8.094267	5.5463247	36.269527	-1.2367525	5.5948894e-09	-0.00035750985	-8.138021e-09	-0.00038177488	0.1569353	-0.056480587	19.7051	-9.79944	0	0	1.0	1.3278487	0.00064789434	5670000	23416.00046825409
189	19.40614	2.3486538	23.416464	15.377507	96.36667	39.605965	186.0	22.0	1000.0	485239.0	0.08512964912280702	2.0298028	0.49617136	3.401465	-0.03525663	8.546464	5.570381	35.82878	-3.7002437	8.138021e-09	-0.00047585144	5.6966147e-08	0.0013623495	0.16535267	-0.07134247	25.578716	-13.704751	0	0	1.0	1.3278058	0.0016180433	5700000	23538.137272834778
190	19.7298	2.7912574	25.16329	15.0603285	84.63333	40.392643	169.0	16.0	1000.0	487778.0	0.08512705061082025	1.9286654	0.5071387	3.8837028	-0.06358071	9.384937	5.9132557	37.990345	-2.057114	8.138021e-09	-0.00040423585	3.2552084e-08	0.0002945801	0.22669818	-0.1134819	27.137554	-14.827467	0	0	1.0	1.3278855	0.00062518043	5730000	23660.426823854446
191	19.05437	2.8270645	25.995161	14.364656	90.1	31.057312	183.0	31.0	1000.0	490481.0	0.08515295138888888	2.0334225	0.51632	4.595223	-0.17912672	9.055064	5.8826776	38.605877	-7.5717335	3.0517577e-09	-0.00049238175	3.2552084e-08	0.0012139444	0.22739863	-0.09248455	21.162424	-10.10489	0	0	1.0	1.3275816	0.0013241641	5760000	23782.676394462585
192	18.861158	3.054401	25.857883	11.265127	78.13333	30.967438	125.0	23.0	1000.0	492825.0	0.08511658031088083	1.9548763	0.5117556	3.457675	-0.09859779	8.777976	5.5200543	39.37085	-3.1153693	1.7293294e-08	-0.0011210276	-5.2897136e-08	0.0024604818	0.20873858	-0.09890774	23.264906	-11.216681	0	0	1.0	1.3272185	0.0019233028	5790000	23904.8047645092
193	18.888042	2.8303444	24.717077	13.160371	67.2	31.169857	119.0	4.0	1000.0	494841.0	0.0850242268041237	1.955638	0.504419	3.809714	-0.11436419	7.694301	5.169273	43.175823	-2.7511327	1.2207031e-08	-0.00059981283	1.2207031e-08	-8.196615e-05	0.18753862	-0.08266493	20.315702	-9.868886	0	0	1.0	1.3268628	0.002184507	5820000	24027.55387353897
194	19.662697	2.5706608	25.5712	15.332582	95.46667	38.74079	165.0	3.0	1000.0	497705.0	0.08507777777777778	1.9947836	0.504852	3.2318609	-0.32629126	8.007836	5.7031436	39.047874	-3.8597703	-7.629395e-09	-0.00038228353	8.138021e-09	0.00013194581	0.17057054	-0.070452794	26.714233	-14.282677	0	0	1.0	1.3267175	0.0005062978	5850000	24149.786717414856
195	18.465288	2.3216782	23.334497	14.022972	75.9	30.568338	141.0	22.0	1000.0	499982.0	0.08503095238095239	1.9727025	0.49377415	3.3591087	-0.020383159	8.490237	5.4159894	37.4788	-3.1751509	2.0345052e-08	-0.00042874043	0.0	0.00045748698	0.16694319	-0.069711015	23.1057	-10.841073	0	0	1.0	1.3265619	0.00065688795	5880000	24272.120824098587
196	18.91169	2.3635364	24.489592	14.516509	82.333336	25.126791	150.0	35.0	1000.0	502452.0	0.08501725888324874	1.9272302	0.48041412	3.501394	-0.011052968	8.387772	5.487406	43.813602	-2.7271945	-5.086263e-10	-0.000680749	5.086263e-09	-0.0020413809	0.14884819	-0.057488114	21.088963	-10.687481	0	0	1.0	1.3265177	0.00079800806	5910000	24394.616075992584
197	18.834658	2.5537722	23.868223	14.316744	78.26667	28.622755	135.0	23.0	1000.0	504800.0	0.08498316498316498	1.974847	0.52057034	3.640019	-0.12535742	8.576252	5.193378	41.240707	-2.444739	-7.883708e-09	-0.0001906667	0.0	0.00079611	0.16759863	-0.064687714	22.744768	-11.326535	0	0	1.0	1.3265734	0.0004974046	5940000	24516.763717651367
198	19.449446	2.2168245	24.201193	15.157388	84.166664	33.859596	157.0	32.0	1000.0	507325.0	0.08497906197654942	2.0085645	0.4783686	3.493552	-0.18654822	8.314567	5.420204	36.74762	-1.687381	1.2207031e-08	-0.00073772686	2.4414062e-08	0.00015218505	0.14552584	-0.05984711	21.883396	-10.861856	0	0	1.0	1.326379	0.0005201911	5970000	24639.36893939972
199	18.246592	2.0361123	23.94356	14.789819	74.96667	29.908173	142.0	23.0	1000.0	509574.0	0.084929	1.9460653	0.4842864	3.6811535	0.08415976	8.361944	5.4214053	36.96176	-0.64386153	-1.2207031e-08	-0.00023506775	4.0690105e-09	5.5497236e-05	0.15762757	-0.07315283	20.446615	-9.911471	0	0	1.0	1.325953	0.00026594498	6000000	24761.585754156113
200	19.44942	2.4479322	24.646935	13.985267	78.433334	34.99303	171.0	15.0	1000.0	511927.0	0.08489668325041459	1.9181004	0.45087412	3.2969515	0.17362887	8.17803	5.396511	37.755924	-1.531384	-1.8310548e-08	-0.0004036906	4.0690104e-08	-0.0006024414	0.1537971	-0.05839219	23.352272	-11.179666	0	0	1.0	1.3255277	0.00076418964	6030000	24884.387846946716
201	18.739265	2.2916164	22.737469	13.71669	71.53333	33.02901	141.0	0.0	1000.0	514073.0	0.08483052805280528	1.9851063	0.47741756	3.3542135	-0.14347081	7.879385	5.3431044	40.201424	-2.8197312	2.0345052e-09	-0.0007987834	1.4241537e-08	0.0010568502	0.14912878	-0.055414714	20.972677	-10.380527	0	0	1.0	1.3250782	0.0010295578	6060000	25006.384502887726
202	19.22108	3.31088	27.98847	14.663715	80.5	25.757523	131.0	34.0	1000.0	516488.0	0.08480919540229885	1.9544419	0.47399387	3.5939357	0.013653731	7.595297	5.473646	39.187695	-2.2929063	-2.6448568e-08	-0.00077933556	8.138021e-09	0.0012123759	0.16572736	-0.059554867	23.723131	-11.56296	0	0	1.0	1.3246338	0.0010152729	6090000	25128.597317695618
203	19.2343	2.7753527	26.259752	13.845034	72.3	30.283276	144.0	15.0	1000.0	518657.0	0.08474787581699346	2.0075624	0.4997315	3.576183	-0.07685605	7.8764243	5.247223	42.10267	-4.757499	-1.4241537e-08	-0.00025051678	-8.138021e-09	0.0005132894	0.16602351	-0.07546584	20.844288	-10.75718	0	0	1.0	1.3244113	0.0004908483	6120000	25250.811252117157
204	19.678411	2.6207464	24.677717	14.0655155	72.9	30.04258	135.0	16.0	1000.0	520844.0	0.08469008130081301	1.995383	0.49476638	3.3780744	0.03536152	7.24852	5.2055645	38.355453	-2.4073756	-6.1035155e-09	-0.00042510222	-2.0345052e-08	-0.0001342448	0.17681648	-0.08421134	21.146076	-10.203279	0	0	1.0	1.3241822	0.00027364743	6150000	25373.260457992554
205	18.71	2.162048	22.544888	14.098525	73.26667	29.939865	149.0	0.0	1000.0	523042.0	0.08463462783171521	1.9616848	0.510548	3.582962	0.010221755	7.328855	5.323773	33.12662	-6.363249	0.0	-0.0006642985	-4.0690105e-09	-0.00049226684	0.1487913	-0.071164586	19.290148	-9.881617	0	0	1.0	1.323909	0.0008267649	6180000	25495.72393488884
